TranscriptID	XBE1	XBC1	XBE2	XBC2	XSE2	XSC2	XTE2	XTC2
XANPAGTX0501_007569-T1	50.399	44.916	52.607	67.39	51.187	51.883	50.165	55.578
XANPAGTX0501_007570-T1	13.857	14.009	12.022	17.257	17.467	20.239	16.99	21.693
XANPAGTX0501_007571-T1	487.343	451.496	473.792	330.678	775.986	769.084	540.238	541.756
XANPAGTX0501_007572-T1	82.96	90.513	93.674	94.472	121.845	115.271	100.342	103.572
XANPAGTX0501_007573-T1	420.256	517.331	560.465	498.567	300.96	281.229	422.541	538.985
XANPAGTX0501_007574-T1	209.84	235.644	305.341	272.196	221.641	216.467	224.305	221.497
XANPAGTX0501_007575-T1	13.781	12.793	13.22	16.782	20.074	18.56	13.601	15.675
XANPAGTX0501_007576-T1	25.632	28.125	20.742	24.871	22.082	21.664	20.268	25.635
XANPAGTX0501_007577-T1	23.656	22.379	22.603	30.016	30.204	34.62	24.111	28.764
XANPAGTX0501_007578-T1	83.05	123.356	53.454	60.677	79.879	71.799	44.748	61.138
XANPAGTX0501_007579-T1	85.534	106.178	56.8	56.496	65.62	65.312	57.53	76.293
XANPAGTX0501_007580-T1	59.284	53.781	51.646	50.912	92.775	90.645	54.193	59.116
XANPAGTX0501_007581-T1	27.355	28.592	34.657	39.522	43.245	51.275	20.694	30.687
XANPAGTX0501_007582-T1	13.067	11.72	19.262	20.319	25.926	28.116	9.902	15.486
XANPAGTX0501_007583-T1	17.758	15.24	10.713	11.443	14.576	16.688	16.061	15.767
XANPAGTX0501_007584-T1	7.958	9.116	10.441	11.517	14.204	16.249	8.642	10.802
XANPAGTX0501_007585-T1	15.668	11.99	15.152	20.857	22.775	33.967	10.291	17.386
XANPAGTX0501_007586-T1	21.621	24.07	134.312	171.285	123.712	130.04	64.99	88.973
XANPAGTX0501_007587-T1	24.734	30.749	25.5	22.046	47.125	48.847	26.035	25.792
XANPAGTX0501_007588-T1	9.906	6.985	11.348	11.158	15.125	17.096	7.746	11.638
XANPAGTX0501_007589-T1	6.84	7.015	6.959	8.816	7.958	9.518	9.62	12.445
XANPAGTX0501_007590-T1	13.588	13.978	13.426	19.765	15.167	16.549	14.832	17.936
XANPAGTX0501_007591-T1	65.439	76.506	68.733	74.33	78.022	84.474	67.068	70.51
XANPAGTX0501_007592-T1	23.348	20.765	16.808	24.475	18.124	18.658	14.674	18.39
XANPAGTX0501_007593-T1	9.866	9.858	8.889	11.293	6.756	6.623	9.66	11.128
XANPAGTX0501_007594-T1	14.964	15.214	12.731	14.052	13.702	18.469	20.148	24.282
XANPAGTX0501_007595-T1	450.7	463.804	392.715	383.107	616.299	368.325	251.661	289.676
XANPAGTX0501_007596-T1	33.288	25.609	35.055	46.529	30.067	30.175	31.983	34.361
XANPAGTX0501_007597-T1	22.332	22.096	20.682	20.881	23.13	24.217	20.445	25.084
XANPAGTX0501_007598-T1	26.258	25.167	18.103	21.863	20.142	21.226	21.245	27.979
XANPAGTX0501_007599-T1	58.432	44.939	59.471	76.045	125.208	126.079	54.324	39.047
XANPAGTX0501_007600-T1	41.445	40.202	59.217	59.832	90.146	100.47	80.537	62.271
XANPAGTX0501_007601-T1	84.715	84.065	140.917	124.176	154.346	125.306	150.545	100.584
XANPAGTX0501_007602-T1	21.685	20.574	21.896	21.531	22.149	19.069	17.685	20.337
XANPAGTX0501_007603-T1	124.89	111.238	153.32	181.516	136.452	122.263	125.487	115.916
XANPAGTX0501_007604-T1	30.472	32.829	36.798	41.768	30.812	25.663	30.232	33.209
XANPAGTX0501_007605-T1	52.481	56.52	51.855	61.489	79.302	90.883	67.361	75.314
XANPAGTX0501_007606-T1	18.26	20.485	20.361	21.803	25.007	28.531	18.976	24.849
XANPAGTX0501_007607-T1	47.504	38.571	82.909	102.044	74.348	65.396	74.308	69.109
XANPAGTX0501_007608-T1	6.279	6.945	4.827	7.386	5.353	7.511	6.408	9.854
XANPAGTX0501_007609-T1	32.225	30.116	24.198	27.16	30.082	30.284	28.615	36.757
XANPAGTX0501_007610-T1	102.111	105.097	96.574	96.296	118.337	95.592	94.669	96.443
XANPAGTX0501_007611-T1	25.24	25.856	24.499	25.952	33.233	32.755	24.857	29.749
XANPAGTX0501_007612-T1	67.617	67.868	69.597	86.371	119.052	135.836	78.937	79.408
XANPAGTX0501_007613-T1	129.698	92.328	128.777	158.477	214.668	222.522	102.918	125.796
XANPAGTX0501_007614-T1	122.578	137.178	118.789	131.562	144.659	134.524	119.778	128.286
XANPAGTX0501_007615-T1	19.255	17.336	30.573	27.889	22.363	20.774	13.9	15.31
XANPAGTX0501_007616-T1	48.706	41.672	29.339	33.425	32.431	27.717	31.768	33.051
XANPAGTX0501_007617-T1	32.162	30.158	29.715	39.761	27.685	27.255	26.651	30.929
XANPAGTX0501_007618-T1	18.053	14.042	9.38	9.16	15.556	13.52	10.331	13.549
XANPAGTX0501_007619-T1	13.313	16.139	13.617	14.87	10.236	9.846	12.297	17.599
XANPAGTX0501_007620-T1	45.207	38.284	53.617	62.035	59.721	55.369	52.014	48.98
XANPAGTX0501_007621-T1	10.479	10.971	8.671	13.967	9.464	14.422	14.634	17.74
XANPAGTX0501_007622-T1	25.503	25.341	22.457	22.51	33.474	28.232	24.77	33.513
XANPAGTX0501_007623-T1	21.069	23.912	21.74	20.999	30.159	28.358	24.188	25.861
XANPAGTX0501_007624-T1	29.808	28.568	27.352	28.425	25.95	24.571	28.699	28.846
XANPAGTX0501_007625-T1	144.279	166.023	148.596	144.526	144.869	133.759	156.486	158.263
XANPAGTX0501_007626-T1	45.331	40.54	32.574	37.693	28.456	28.852	39.481	43.895
XANPAGTX0501_007627-T1	106.841	107.46	104.19	113.833	111.196	107.601	94.451	104.086
XANPAGTX0501_007628-T1	29.272	30.608	21.533	31.579	42.988	43.832	29.449	37.709
XANPAGTX0501_007629-T1	62.936	56.742	44.987	57.484	32.298	38.401	53.22	67.983
XANPAGTX0501_007630-T1	105.656	106.181	102.866	119.583	116.698	103.999	92.238	105.588
XANPAGTX0501_007631-T1	79.734	66.428	67.046	58.686	82.802	74.956	51.56	60.557
XANPAGTX0501_007632-T1	32.088	33.667	21.462	25.801	24.365	26.413	21.404	31.798
XANPAGTX0501_007633-T1	34.693	11.82	28.447	16.601	44.282	57.434	38.74	45.946
XANPAGTX0501_007634-T1	75.198	94.658	77.207	68.849	99.138	96.043	59.518	70.034
XANPAGTX0501_007635-T1	44.448	60.224	52.912	70.972	60.283	66.705	69.96	53.441
XANPAGTX0501_007636-T1	25.432	30.05	25.415	29.408	29.226	28.168	25.696	32.542
XANPAGTX0501_007637-T1	73.833	88.133	107.68	128.263	133.086	142.719	102.707	109.349
XANPAGTX0501_007638-T1	57.433	63.81	46.55	63.063	73.06	71.427	63.101	65.483
XANPAGTX0501_007639-T1	131.977	147.642	68.805	93.854	144.397	137.856	113.199	95.371
XANPAGTX0501_007640-T1	62.482	59.445	49.463	52.483	37.526	36.938	36.645	47.04
XANPAGTX0501_007641-T1	10.579	9.573	7.041	8.955	12.537	14.946	13.852	24.365
XANPAGTX0501_007642-T1	45.083	44.702	40.284	47.071	34.955	29.784	30.953	36.248
XANPAGTX0501_007643-T1	89.351	77.396	83.403	114.022	53.289	56.727	57.63	61.615
XANPAGTX0501_007644-T1	161.498	145.767	155.45	104.559	102.894	103.672	115.648	131.952
XANPAGTX0501_007645-T1	30.119	29.519	27.206	30.465	33.721	31.375	30.595	29.784
XANPAGTX0501_007646-T1	36.553	28.803	53.242	49.483	10.113	5.698	18.508	16.336
XANPAGTX0501_007647-T1	40.978	36.854	22.524	23.956	34.791	26.917	22.731	24.304
XANPAGTX0501_007648-T1	61.541	58.682	33.137	26.092	45.565	42.019	31.025	34.888
XANPAGTX0501_007649-T1	94.713	77.607	77.855	84.99	59.114	66.345	88.854	84.346
XANPAGTX0501_007650-T1	21.253	25.832	16.922	20.012	15.582	16.605	19.741	22.883
XANPAGTX0501_007651-T1	18.479	19.254	21.379	23.748	31.303	33.437	14.759	18.655
XANPAGTX0501_007652-T1	112.557	122.128	128.085	157.558	399.499	438.077	148.35	134.887
XANPAGTX0501_007653-T1	14.911	11.187	16.948	19.081	90.438	89.064	19.529	23.888
XANPAGTX0501_007654-T1	88.925	67.868	92.278	106.458	72.547	65.21	66.682	52.416
XANPAGTX0501_007655-T1	75.67	53.726	113.772	151.049	76.671	73.526	98.083	61.654
XANPAGTX0501_007656-T1	9.772	11.963	16.87	23.595	15.739	17.107	24.767	23.083
XANPAGTX0501_007657-T1	6.628	5.536	13.258	20.567	14.271	16.335	20.765	17.645
XANPAGTX0501_007658-T1	11.658	4.918	26.292	21.206	21.508	19.445	43.668	24.698
XANPAGTX0501_007659-T1	95.286	85.326	74.228	80.08	88.748	85.891	79.567	94.192
XANPAGTX0501_007660-T1	138.339	125.202	133.918	128.222	164.394	153.67	152.797	144.706
XANPAGTX0501_007661-T1	13.031	12.187	9.514	13.045	12.532	13.315	12.435	15.774
XANPAGTX0501_007661-T2	3.919	3.852	5.217	3.125	6.168	4.588	4.431	5.552
XANPAGTX0501_007662-T1	347.313	252.286	482.124	364.578	700.185	382.112	367.424	316.784
XANPAGTX0501_007663-T1	42.901	48.325	38.217	36.947	42.037	40.917	41.483	39.979
XANPAGTX0501_007664-T1	0	0	0	0	0	0	0	0
XANPAGTX0501_007665-T1	86.232	87.968	89.879	95.987	123.859	113.179	90.827	90.91
XANPAGTX0501_007666-T1	23.984	21.984	19.297	19.559	23.497	23.428	21.687	24.028
XANPAGTX0501_007667-T1	103.396	130.146	102.044	137.085	131.827	120.273	118.019	132.865
XANPAGTX0501_007668-T1	56.54	49.118	48.776	54.574	55.915	45.587	50.386	49.62
XANPAGTX0501_007669-T1	18.668	18.439	20.059	23.78	17.928	18.016	23.118	20.539
XANPAGTX0501_007670-T1	14.986	10.157	11.609	9.532	8.474	7.135	8.807	10.653
XANPAGTX0501_007671-T1	24.054	22.762	19.264	18.826	11.807	13.245	21.426	25.504
XANPAGTX0501_007672-T1	64.001	44.9	44.063	68.78	101.495	83.254	52.612	51.099
XANPAGTX0501_007672-T2	40.824	63.998	54.807	43.299	59.288	53.737	49.008	45.374
XANPAGTX0501_007673-T1	46.959	52.087	52.923	40.066	51.341	44.376	42.301	51.069
XANPAGTX0501_007673-T2	41.412	43.888	43.578	43.185	37.486	36.793	35.191	42.16
XANPAGTX0501_007674-T1	54.237	58.223	49.527	57.042	57.443	54.483	42.661	49.549
XANPAGTX0501_007675-T1	26.544	28.37	25.099	29.911	24.892	24.847	25.444	31.014
XANPAGTX0501_007676-T1	0.393	1.736	37.182	41.004	46.503	45.698	44.511	34.885
XANPAGTX0501_007677-T1	47.878	46.13	33.793	37.644	47.182	48.394	34.302	43.764
XANPAGTX0501_007678-T1	20.424	21.577	16.698	18.198	19.545	20.661	18.887	23.551
XANPAGTX0501_007679-T1	23.205	20.394	20.374	19.307	13.314	11.707	19.091	19.937
XANPAGTX0501_007680-T1	76.549	89.316	112.118	100.206	107.456	105.006	106.419	102.044
XANPAGTX0501_007681-T1	73.105	66.759	65.852	74.788	72.902	61.98	68.803	73.446
XANPAGTX0501_007682-T1	52.911	53.937	40.073	47.834	42.303	43.391	42.805	47.394
XANPAGTX0501_007683-T1	43.768	55.006	42.946	43.206	31.634	33.153	40.562	48.504
XANPAGTX0501_007684-T1	131.107	168.454	139.254	155.291	159.82	154.867	132.555	142.146
XANPAGTX0501_007685-T1	182.675	190.389	158.061	197.978	184.93	153.426	160.391	171.121
XANPAGTX0501_007686-T1	78.92	84.331	74.018	95.205	89.863	86.395	72.953	74.581
XANPAGTX0501_007687-T1	82.84	105.177	85.419	95.049	108.331	95.364	80.457	78.14
XANPAGTX0501_007688-T1	100.927	101.616	105.01	128.991	110.324	101.956	87.72	97.237
XANPAGTX0501_007689-T1	349.145	363.33	441.892	381.834	463.975	420.718	446.574	453.227
XANPAGTX0501_007690-T1	62.182	79.966	84.204	84.24	80.727	79.802	69.762	82.011
XANPAGTX0501_007691-T1	403.696	378.38	432.026	472.973	570.385	521.623	478.024	467.755
XANPAGTX0501_007692-T1	96.739	91.338	101.775	114.548	98.544	89.744	76.194	88.933
XANPAGTX0501_007693-T1	392.218	505.899	454.729	522.36	496.021	457.403	519.366	465.154
XANPAGTX0501_007694-T1	76.747	90.663	88.346	99.001	111.704	108.963	97.675	89.565
XANPAGTX0501_007695-T1	30.5	25.338	27.176	28.618	23.78	21.77	26.512	28.009
XANPAGTX0501_007696-T1	37.82	41.817	73.498	68.696	62.385	48.469	64.777	49.983
XANPAGTX0501_007697-T1	88.154	94.165	88.802	97.399	119.024	104.93	95.617	107.157
XANPAGTX0501_007698-T1	28.963	28.105	28.08	30.85	36.533	39.07	31.454	38.386
XANPAGTX0501_007699-T1	45.624	37.757	32.65	38.739	52.27	45.194	45.383	43.543
XANPAGTX0501_007700-T1	101.363	98.354	104.365	113.735	98.823	97.013	122.703	125.387
XANPAGTX0501_007701-T1	48.758	40.891	43.963	43.675	57.799	54.569	46.621	47.758
XANPAGTX0501_007702-T1	19.748	18.255	16.72	20.79	25.84	25.217	17.782	19.203
XANPAGTX0501_007703-T1	88.164	87.462	81.158	106.271	106.963	104.744	106.458	105.939
XANPAGTX0501_007704-T1	96.785	113.689	95.512	104.523	118.988	125.013	105.966	105.619
XANPAGTX0501_007705-T1	37.545	41.183	36.676	40.863	42.06	42.692	33.555	38.673
XANPAGTX0501_007706-T1	58.728	61.893	72.66	80.619	87.473	79.834	64.15	62.024
XANPAGTX0501_007707-T1	25.561	25.869	23.727	25.532	23.93	24.246	23.182	27.472
XANPAGTX0501_007708-T1	29.72	21.445	24.613	24.06	16.421	18.235	21.125	25.46
XANPAGTX0501_007709-T1	50.676	45.754	43.839	51.277	44.249	47.884	47.935	58.441
XANPAGTX0501_007710-T1	26.784	28.755	27.163	27.047	35.049	34.703	25.691	28.294
XANPAGTX0501_007711-T1	60.692	57.882	58.128	68.823	35.628	37.244	59.548	68.139
XANPAGTX0501_007712-T1	388.137	452.037	554.63	585.216	613.494	632.565	568.12	483.099
XANPAGTX0501_007713-T1	244.965	283.013	321.145	396.19	417.057	365.37	319.705	320.031
XANPAGTX0501_007714-T1	230.679	241.961	244.594	296.551	244.133	224.116	260.497	251.204
XANPAGTX0501_007715-T1	53.051	67.092	48.276	49.126	65.345	69.05	52.758	49.245
XANPAGTX0501_007716-T1	48.016	52.617	43.975	50.787	46.499	43.791	48.034	52.483
XANPAGTX0501_007717-T1	53.842	59.129	51.258	54.062	68.114	64.67	51.548	52.102
XANPAGTX0501_007718-T1	23.398	21.51	18.988	21.347	29.329	28.844	21.099	23.212
XANPAGTX0501_007719-T1	155.935	170.182	156.22	205.338	181.444	158.142	159.576	166.859
XANPAGTX0501_007720-T1	20.415	19.607	18.348	17.42	15.635	15.613	17.398	21.888
XANPAGTX0501_007721-T1	27.816	27.221	24.87	27.277	30.786	28.927	31.397	31.139
XANPAGTX0501_007722-T1	111.717	106.568	110.08	121.23	149.786	133.656	130.445	140.505
XANPAGTX0501_007723-T1	56.518	49.04	47.442	58.67	59.56	55.872	53.414	57.312
XANPAGTX0501_007724-T1	24.075	23.705	20.042	29.052	31.56	31.257	22.142	26.675
XANPAGTX0501_007725-T1	13.393	13.056	9.857	10.945	9.243	9.561	9.959	11.231
XANPAGTX0501_007726-T1	675.029	616.417	489.397	586.423	746.271	647.063	550.8	552.592
XANPAGTX0501_007727-T1	107.491	128.364	95.147	100.385	109.187	119.197	103.488	114.347
XANPAGTX0501_007728-T1	30.503	29.054	20.639	25.474	27.028	26.605	28.125	33.914
XANPAGTX0501_007729-T1	10.092	10.699	9.224	10.337	24.595	24.505	12.707	13.157
XANPAGTX0501_007730-T1	66.072	64.545	53.038	56.594	62.262	60.867	58.374	62.675
XANPAGTX0501_007731-T1	18.458	19.43	16.431	16.071	16.066	17.833	12.882	18.236
XANPAGTX0501_007732-T1	17.563	16.643	15.25	16.752	13.774	14.563	15.75	18.721
XANPAGTX0501_007732-T2	3.976	2.079	0.887	1.445	0.494	1.482	1.558	2.52
XANPAGTX0501_007733-T1	127.761	132.579	91.401	92.694	116.452	113.912	87.992	113.88
XANPAGTX0501_007734-T1	108.582	108.212	72.097	58.469	138.555	157.963	90.782	93.207
XANPAGTX0501_007735-T1	91.565	87.93	96.29	126.762	189.344	207.24	91.269	83.458
XANPAGTX0501_007736-T1	43.419	45.297	39.125	39.639	46.576	49.554	44.79	50.315
XANPAGTX0501_007737-T1	55.394	39.73	38.189	46.934	49.947	45.339	44.241	42.834
XANPAGTX0501_007738-T1	79.54	87.512	69.815	84.975	85.91	83.635	82.31	83.698
XANPAGTX0501_007739-T1	96.713	102.456	76.048	79.6	106.946	107.167	61.827	76.408
XANPAGTX0501_007740-T1	107.976	110.918	74.994	91.714	52.26	77.635	40.714	73.063
XANPAGTX0501_007741-T1	126.452	133.505	133.453	160.724	99.745	96.48	113.937	134.104
XANPAGTX0501_007742-T1	51.613	41.402	45.064	43.603	32.106	38.395	46.91	57.685
XANPAGTX0501_007743-T1	38.827	29.534	277.335	307.706	33.505	46.339	125.334	150.827
XANPAGTX0501_007744-T1	502	447.602	427.277	521.038	415.61	435.866	600.56	596.831
XANPAGTX0501_007745-T1	174.66	184.499	207.341	219.144	266.319	251.963	227.838	237.641
XANPAGTX0501_007746-T1	27.662	25.77	24.152	32.952	42.607	46.715	33.56	47.164
XANPAGTX0501_007747-T1	263.698	275.979	287.88	306.413	292.542	360.792	435.874	418.496
XANPAGTX0501_007748-T1	53.255	48.55	60.258	67.64	170.84	164.764	73.592	80.214
XANPAGTX0501_007749-T1	31.348	33.043	27.2	30.389	36.675	35.852	36.093	43.007
XANPAGTX0501_007750-T1	2.581	4.388	5.142	7.492	2.811	9.781	12.751	17.403
XANPAGTX0501_007751-T1	317.856	334.158	174.617	238.312	0	1.264	90.064	240.378
XANPAGTX0501_007752-T1	80.883	82.469	42.773	60.908	0.027	0.198	22.197	63.112
XANPAGTX0501_007753-T1	148.108	179.882	67.499	107.142	0	0.528	21.959	90.141
XANPAGTX0501_007754-T1	10.167	14.522	0	0	0	0.129	0	0.827
XANPAGTX0501_007755-T1	24.289	24.589	24.688	26.039	35.073	35.654	27.778	34.861
XANPAGTX0501_007756-T1	39.126	42.965	36.022	33.578	43.711	43.561	36.226	39.924
XANPAGTX0501_007757-T1	58.729	60.834	51.638	61.965	49.213	45.233	48.716	51.925
XANPAGTX0501_007758-T1	34.177	32.234	17.188	16.376	25.618	23.747	26.067	32.536
XANPAGTX0501_007759-T1	34.645	32.503	20.974	23.78	17.385	15.256	33.079	34.532
XANPAGTX0501_007760-T1	26.698	25.931	36.869	39.791	37.799	34.638	38.994	40.053
XANPAGTX0501_007761-T1	40.451	35.682	66.342	79.288	83.457	74.726	63.155	52.923
XANPAGTX0501_007762-T1	17.068	17.054	15.695	18.664	19.381	20.806	16.512	18.816
XANPAGTX0501_007763-T1	157.602	160.413	149.267	129.068	121.174	101.895	137.923	126.607
XANPAGTX0501_007764-T1	51.322	39.685	41.216	36.475	30.099	31.834	39.601	34.203
XANPAGTX0501_007765-T1	341.749	397.596	272.725	232.508	166.267	195.491	290.301	308.095
XANPAGTX0501_007766-T1	19.337	18.276	23.216	24.887	20.014	18.15	20.455	20.061
XANPAGTX0501_007767-T1	18.489	19.012	15.737	12.317	19.04	22.083	16.28	19.462
XANPAGTX0501_007768-T1	0	0	0	0	0	0	0	0
XANPAGTX0501_007769-T1	17.569	15.055	14.405	19.259	17.314	16.923	15.296	17.902
XANPAGTX0501_007770-T1	32.033	31.193	57.49	62.672	60.228	56.425	46.382	41.782
XANPAGTX0501_007771-T1	10.21	8.464	12.15	8.23	17.343	17.347	9.758	14.282
XANPAGTX0501_007772-T1	129.215	167.168	178.504	172.287	138.392	146.192	133.722	132.753
XANPAGTX0501_007773-T1	42.84	40.727	30.237	25.036	61.593	59.638	52.178	49.792
XANPAGTX0501_007774-T1	24.174	19.417	23.611	19.861	34.89	36.77	26.774	24.093
XANPAGTX0501_007775-T1	24.579	26.491	26.014	27.803	53.11	53.262	20.811	25.81
XANPAGTX0501_007776-T1	6.299	5.203	3.135	0	3.361	3.184	4.056	9.44
XANPAGTX0501_007777-T1	7.033	5.566	6.604	8.187	1.633	1.937	5.018	6.647
XANPAGTX0501_007777-T2	0.836	1.556	1.214	1.443	3.021	2.373	1.5	1.325
XANPAGTX0501_007777-T3	1.472	1.815	2.324	1.388	8.608	9.327	4.616	3.734
XANPAGTX0501_007778-T1	14.037	10.559	14.918	19.943	22.636	22.545	15.961	14.34
XANPAGTX0501_007779-T1	85.01	89.464	113.456	129.16	68.433	76.728	109.719	116.175
XANPAGTX0501_007780-T1	26.139	30.241	25.91	28.573	34.392	35.101	25.956	29.601
XANPAGTX0501_007781-T1	24.496	29.557	21.085	21.05	27.297	31.535	30.51	41.458
XANPAGTX0501_007782-T1	39.937	39.749	23.436	33.273	51.024	41.813	38.473	56.54
XANPAGTX0501_007783-T1	19	17.059	14.261	14.915	15.797	18.005	18.902	19.573
XANPAGTX0501_007784-T1	32.327	31.441	29.531	34.894	19.446	21.231	23.471	36.337
XANPAGTX0501_007785-T1	108.211	97.926	62.839	84.007	74.816	111.878	97.415	122.084
XANPAGTX0501_007786-T1	27.104	25.531	21.943	22.787	27.747	31.675	24.123	26.624
XANPAGTX0501_007787-T1	16.797	18.147	12.405	16.091	17.935	15.824	14.926	15.32
XANPAGTX0501_007788-T1	20.835	18.698	14.326	15.048	23.975	19.94	19.805	19.647
XANPAGTX0501_007788-T2	0.874	3.45	3.858	3.993	2.149	2.862	3.039	3.621
XANPAGTX0501_007789-T1	53.384	47.748	49.881	60.581	76.618	70.424	68.798	77.366
XANPAGTX0501_007790-T1	59.624	64.074	48.179	56.968	63.636	66.015	63.416	82.813
XANPAGTX0501_007791-T1	106.153	100.226	109.301	95.104	154.935	143.883	95.533	110.064
XANPAGTX0501_007792-T1	26.2	24.881	22.952	24.818	23.29	22.477	20.408	23.227
XANPAGTX0501_007793-T1	24.028	22.944	21.925	24.394	33.956	31.276	24.023	23.191
XANPAGTX0501_007794-T1	0	0	0	0	0	0	0	0
XANPAGTX0501_007795-T1	22.904	21.665	18.895	23.728	15.661	16.686	19.215	25.445
XANPAGTX0501_007796-T1	37.42	41.318	32.263	43.875	44.096	51.069	31.827	35.001
XANPAGTX0501_007797-T1	179.715	162.648	187.837	168.198	237.876	212.375	212.707	236.839
XANPAGTX0501_007798-T1	19.057	17.88	15.345	15.807	13.412	14.686	16.191	19.544
XANPAGTX0501_007799-T1	33.725	35.776	30.092	27.4	37.611	35.064	33.81	41.232
XANPAGTX0501_007800-T1	21.214	20.285	18.647	22.338	17.584	14.08	18.671	19.73
XANPAGTX0501_007801-T1	21.946	20.488	17.325	24.983	33.312	33.263	22.494	26.32
XANPAGTX0501_007802-T1	8.322	8.249	10.301	11.683	10.142	10.268	9.947	10.087
XANPAGTX0501_007803-T1	28.252	36.275	27.552	35.96	26.021	24.487	22.603	31.29
XANPAGTX0501_007803-T2	31.532	33.996	27.861	33.177	30.496	30.013	24.487	21.948
XANPAGTX0501_007804-T1	15.233	13.257	20.296	26.013	14.82	15.637	18.605	16.774
XANPAGTX0501_007805-T1	8.608	8.008	10.153	13.086	15.742	15.979	12.438	9.257
XANPAGTX0501_007806-T1	18.552	18.364	13.177	17.96	15.966	14.036	102.298	51.269
XANPAGTX0501_007807-T1	44.13	60.206	35.339	41.769	36.752	45.006	55.533	52.237
XANPAGTX0501_007808-T1	38.173	44.544	40.433	44.533	55.619	64.874	49.176	47.327
XANPAGTX0501_007809-T1	336.219	242.106	163.325	132.346	79.118	99.608	200.745	211.362
XANPAGTX0501_007810-T1	136.916	215.856	103.079	94.618	192.953	186.433	162.56	210.294
XANPAGTX0501_007811-T1	25.094	27.127	21.583	26.65	20.316	19.811	12.874	20.679
XANPAGTX0501_007812-T1	35.717	28.977	23.582	43.287	29.647	30.438	22.535	26.72
XANPAGTX0501_007813-T1	26.919	26.741	23.053	27.756	27.08	26.676	15.913	24.983
XANPAGTX0501_007814-T1	139.1	130.324	110.243	153.68	85.141	94.953	101.498	135.091
XANPAGTX0501_007815-T1	46.031	43.167	57.631	69.703	127.933	103.502	32.2	33.831
XANPAGTX0501_007816-T1	35.859	37.254	21.386	29.325	23.121	21.951	23.34	31.633
XANPAGTX0501_007817-T1	38.549	36.198	23.112	29.441	18.747	19.811	27.809	35.549
XANPAGTX0501_007818-T1	69.656	54.232	28.609	22.469	26.067	24.913	47.607	41.262
XANPAGTX0501_007819-T1	30.46	36.979	26.955	31.125	26.825	28.186	22.262	33.171
XANPAGTX0501_007819-T2	6.484	3.651	0.563	0.972	3.411	1.87	2.771	3.05
XANPAGTX0501_007820-T1	10.516	7.462	8.866	9.286	7.096	7.713	9.745	11.214
XANPAGTX0501_007821-T1	22.762	22.211	25.077	25.605	25.438	23.945	23.287	26.177
XANPAGTX0501_007822-T1	66.23	67.673	70.101	72.829	60.085	55.519	61.621	65.472
XANPAGTX0501_007823-T1	18.982	16.762	15.575	17.575	13.355	14.688	12.882	17.494
XANPAGTX0501_007824-T1	45.881	39.676	33.737	41.531	16.177	14.16	28.658	36.704
XANPAGTX0501_007825-T1	12.336	13.995	11.786	14.284	16.733	17.437	11.063	12.128
XANPAGTX0501_007826-T1	12.83	11.863	10.348	12.401	23.299	22.012	16.236	18.403
XANPAGTX0501_007827-T1	1028.46	834.528	749.844	641.056	801.498	797.938	869.439	880.632
XANPAGTX0501_007828-T1	8.637	11.781	8.853	11.557	10.81	11.456	10.124	11.78
XANPAGTX0501_007829-T1	145.546	172.464	123.083	126.038	146.442	126.793	118.896	113.429
XANPAGTX0501_007830-T1	22.717	22.283	13.535	18.055	16.293	18.409	10.735	21.28
XANPAGTX0501_007831-T1	35.111	43.94	37.303	47.91	45.908	43.107	37.566	45.561
XANPAGTX0501_007832-T1	23.317	25.783	18.072	21.478	27.79	25.603	17.533	25.824
XANPAGTX0501_007833-T1	27.044	28.538	12.095	41.628	17.779	36.154	55.7	77.606
XANPAGTX0501_007834-T1	14.431	12.581	13.186	16.626	16.27	15.804	13.044	12.848
XANPAGTX0501_007835-T1	27.372	23.483	22.908	20.896	24.085	19.945	23.786	22.66
XANPAGTX0501_007836-T1	15.371	11.766	13.624	15.443	16.45	17.029	13.067	12.73
XANPAGTX0501_007837-T1	101.627	85.836	69.178	44.672	97.696	87.502	75.22	92.277
XANPAGTX0501_007838-T1	6.209	4.83	5.897	7.678	7.662	8.81	6.863	7.638
XANPAGTX0501_007839-T1	7.643	6.553	5.353	3.401	6.818	8.364	8.712	10.609
XANPAGTX0501_007840-T1	6.328	6.078	8.123	12.652	9.694	14.215	12.283	13.952
XANPAGTX0501_007841-T1	1415.09	1493.54	1950.19	2000.52	527.578	391.799	848.089	622.044
XANPAGTX0501_007842-T1	1201.94	1767.68	2123.51	1936.75	769.374	542.407	921.147	754.86
XANPAGTX0501_007843-T1	20.393	19.049	26.97	28.521	66.315	66.978	20.972	40.432
XANPAGTX0501_007844-T1	18.845	16.471	21.854	27.634	39.252	40.287	21.546	43.815
XANPAGTX0501_007845-T1	23.135	22.197	27.128	40.322	31.027	25.818	25.678	20.306
XANPAGTX0501_007846-T1	5.431	2.886	7.161	4.058	8.009	10.618	3.527	5.253
XANPAGTX0501_007847-T1	22.32	22.712	23.038	29.923	22.653	23.416	20.668	23.584
XANPAGTX0501_007848-T1	3.829	3.763	4.489	7.196	8.385	9.867	5.594	6.324
XANPAGTX0501_007849-T1	55.576	47.116	58.907	76.185	32.175	24.107	165.224	204.42
XANPAGTX0501_007850-T1	21.96	18.836	24.72	31.135	0	0	26.884	34.205
